model_a,model_b,dm_stat,p_value,significant_fdr,winner
cnn_cov__default_cov,nbeats__default_cov,3.100207754983625,0.0020390626539221746,True,nbeats__default_cov
cnn_cov__default_cov,nbeats__tuned,4.080193489173589,5.209560022700899e-05,True,nbeats__tuned
cnn_cov__default_cov,nbeatsx__default,3.364972603145124,0.0008222729629370207,True,nbeatsx__default
cnn_cov__default_cov,nbeatsx__default_cov,3.5139041996346636,0.00048023026435206617,True,nbeatsx__default_cov
cnn_cov__default_cov,nbeatsx__tuned,5.528489622513827,5.127572366703248e-08,True,nbeatsx__tuned
cnn_cov__default_cov,nlinear__default,5.1818889578257386,3.1524294197282643e-07,True,nlinear__default
cnn_cov__default_cov,nlinear__default_cov,3.5003953739253975,0.0005046405647957108,True,nlinear__default_cov
cnn_cov__default_cov,nlinear__tuned,5.368030684678173,1.2176288688436898e-07,True,nlinear__tuned
cnn_cov__default_cov,persistence,-1.4106501801780646,0.15894802551785592,False,tie
cnn_cov__default_cov,random_forest__default,5.665993159031068,2.4280419008704257e-08,True,random_forest__default
cnn_cov__default_cov,random_forest__default_cov,5.665993159031069,2.4280419008704257e-08,True,random_forest__default_cov
cnn_cov__default_cov,random_forest__tuned,6.727288856388409,4.6451509305711625e-11,True,random_forest__tuned
cnn_cov__default_cov,ridge__default,4.958810275670661,9.629062032168179e-07,True,ridge__default
cnn_cov__default_cov,ridge__default_cov,4.958810275670661,9.629062032168179e-07,True,ridge__default_cov
cnn_cov__default_cov,ridge__tuned,6.0803519550667975,2.3737849463856264e-09,True,ridge__tuned
cnn_cov__default_cov,rnn_cov__default,5.233776697812755,2.4170624590702516e-07,True,rnn_cov__default
cnn_cov__default_cov,rnn_cov__default_cov,5.159402906962818,3.5345763627070426e-07,True,rnn_cov__default_cov
cnn_cov__default_cov,rnn_cov__tuned,5.669091426359581,2.422075962016379e-08,True,rnn_cov__tuned
cnn_cov__default_cov,rolling_mean_15,-11.051927754119516,0.0,True,cnn_cov__default_cov
cnn_cov__default_cov,seasonal_naive_15,0.12195498317618635,0.902981966436526,False,tie
cnn_cov__default_cov,seasonal_naive_24,-20.70949611903317,0.0,True,cnn_cov__default_cov
cnn_cov__default_cov,tcn__default,5.555844045527981,4.424399135949386e-08,True,tcn__default
cnn_cov__default_cov,tcn__default_cov,0.13624455011216546,0.8916808897983732,False,tie
cnn_cov__default_cov,tcn__tuned,5.869299132162399,7.819164649092158e-09,True,tcn__tuned
cnn_cov__default_cov,train_mean,-12.562517978082807,0.0,True,cnn_cov__default_cov
cnn_cov__default_cov,transformer__default,4.121193184246006,4.388141951849889e-05,True,transformer__default
cnn_cov__default_cov,transformer__default_cov,2.1004647418624214,0.03617080875518486,False,tie
cnn_cov__default_cov,transformer__tuned,3.3759593463242576,0.0007924967092416413,True,transformer__tuned
cnn_cov__default_cov,xgboost__default,5.179861273732462,3.185178589770743e-07,True,xgboost__default
cnn_cov__default_cov,xgboost__default_cov,5.179861273732462,3.185178589770743e-07,True,xgboost__default_cov
cnn_cov__default_cov,xgboost__tuned,6.5332952829703785,1.5578560663698227e-10,True,xgboost__tuned
cnn_cov__tuned,dlinear__default,-1.904734171511325,0.057368227677369044,False,tie
cnn_cov__tuned,dlinear__default_cov,-6.8042581354999845,2.8142821406618168e-11,True,cnn_cov__tuned
cnn_cov__tuned,dlinear__tuned,-0.33432259872684716,0.7382754884152023,False,tie
cnn_cov__tuned,drift,-17.564890598935946,0.0,True,cnn_cov__tuned
cnn_cov__tuned,gru_cov__default,-1.5578099243921226,0.11988903711620646,False,tie
cnn_cov__tuned,gru_cov__default_cov,-2.0779164824119936,0.03820896058031509,False,tie
cnn_cov__tuned,gru_cov__tuned,-0.016734295057542894,0.986655222963837,False,tie
cnn_cov__tuned,lstm_cov__default,0.01618018655510207,0.9870968721988589,False,tie
cnn_cov__tuned,lstm_cov__default_cov,-2.640494868535789,0.008528307685638614,True,cnn_cov__tuned
cnn_cov__tuned,lstm_cov__tuned,0.13992438951652436,0.8887757407557997,False,tie
cnn_cov__tuned,nbeats__default,-2.379916828807533,0.01767748267531344,True,cnn_cov__tuned
cnn_cov__tuned,nbeats__default_cov,-2.379916828807533,0.01767748267531344,True,cnn_cov__tuned
cnn_cov__tuned,nbeats__tuned,-1.2239683345326942,0.22151526869346005,False,tie
cnn_cov__tuned,nbeatsx__default,-2.625497289081411,0.008908027647972716,True,cnn_cov__tuned
cnn_cov__tuned,nbeatsx__default_cov,-3.0078097397681334,0.002759270630879218,True,cnn_cov__tuned
cnn_cov__tuned,nbeatsx__tuned,-0.4803003302810009,0.631214679900443,False,tie
cnn_cov__tuned,nlinear__default,-1.377770234424956,0.16886915488769993,False,tie
cnn_cov__tuned,nlinear__default_cov,-5.638621129872987,2.8210524805061254e-08,True,cnn_cov__tuned
cnn_cov__tuned,nlinear__tuned,-0.19671700812229073,0.84412845598808,False,tie
cnn_cov__tuned,persistence,-5.186472314580338,3.079600465749621e-07,True,cnn_cov__tuned
cnn_cov__tuned,random_forest__default,-0.9053281167753081,0.3657124704445369,False,tie
cnn_cov__tuned,random_forest__default_cov,-0.9053281167753066,0.36571247044453736,False,tie
cnn_cov__tuned,random_forest__tuned,1.009283409920159,0.31331639804031775,False,tie
cnn_cov__tuned,ridge__default,-2.047024092944125,0.04115973730853284,False,tie
cnn_cov__tuned,ridge__default_cov,-2.047024092944125,0.04115973730853284,False,tie
cnn_cov__tuned,ridge__tuned,0.3372169397168062,0.7360940328189418,False,tie
cnn_cov__tuned,rnn_cov__default,-0.09408569535655045,0.9250774643301511,False,tie
cnn_cov__tuned,rnn_cov__default_cov,-1.963471475441576,0.050125929388655566,False,tie
cnn_cov__tuned,rnn_cov__tuned,0.3019058717265503,0.7628486034189148,False,tie
cnn_cov__tuned,rolling_mean_15,-18.114744163922758,0.0,True,cnn_cov__tuned
cnn_cov__tuned,seasonal_naive_15,-4.230232856524754,2.7608153251534873e-05,True,cnn_cov__tuned
cnn_cov__tuned,seasonal_naive_24,-23.009193361775335,0.0,True,cnn_cov__tuned
cnn_cov__tuned,tcn__default,0.2876119192743906,0.7737588468124978,False,tie
cnn_cov__tuned,tcn__default_cov,-4.878657835905836,1.4237535286287795e-06,True,cnn_cov__tuned
cnn_cov__tuned,tcn__tuned,0.2116187915920448,0.8324868856184651,False,tie
cnn_cov__tuned,train_mean,-17.432483147259305,0.0,True,cnn_cov__tuned
cnn_cov__tuned,transformer__default,-2.508642339064588,0.012423993924424614,True,cnn_cov__tuned
cnn_cov__tuned,transformer__default_cov,-4.157662416756466,3.762416762742582e-05,True,cnn_cov__tuned
cnn_cov__tuned,transformer__tuned,-2.211405143927844,0.027456691588793936,False,tie
cnn_cov__tuned,xgboost__default,-1.160544297844076,0.24636184243840642,False,tie
cnn_cov__tuned,xgboost__default_cov,-1.160544297844076,0.24636184243840642,False,tie
cnn_cov__tuned,xgboost__tuned,0.7477971828079466,0.45492649218203063,False,tie
dlinear__default,dlinear__default_cov,-6.092047636877253,2.175929658676523e-09,True,dlinear__default
dlinear__default,dlinear__tuned,0.8583622956300471,0.3911012731409822,False,tie
dlinear__default,drift,-17.364169590807705,0.0,True,dlinear__default
dlinear__default,gru_cov__default,0.06463946707808141,0.9484859973341304,False,tie
dlinear__default,gru_cov__default_cov,-1.1482941630047094,0.25137714708933356,False,tie
dlinear__default,gru_cov__tuned,1.3859337385419572,0.16638124929030784,False,tie
dlinear__default,lstm_cov__default,1.3909736172717333,0.16483060874226463,False,tie
dlinear__default,lstm_cov__default_cov,-1.7623908719778147,0.07859299351103677,False,tie
dlinear__default,lstm_cov__tuned,1.4215490811964029,0.1557768973646183,False,tie
dlinear__default,nbeats__default,-1.5286411078673297,0.1269638297478759,False,tie
dlinear__default,nbeats__default_cov,-1.5286411078673297,0.1269638297478759,False,tie
dlinear__default,nbeats__tuned,-0.2226567519864715,0.8238904291895492,False,tie
dlinear__default,nbeatsx__default,-1.667730353827407,0.09597363605685594,False,tie
dlinear__default,nbeatsx__default_cov,-2.1852618387691622,0.029316870157868324,False,tie
dlinear__default,nbeatsx__tuned,0.49555134103517173,0.6204211520464775,False,tie
dlinear__default,nlinear__default,1.3070895976158345,0.1917622060789772,False,tie
dlinear__default,nlinear__default_cov,-4.9191704016592395,1.169165138259487e-06,True,dlinear__default
dlinear__default,nlinear__tuned,1.0013669580311884,0.3171309048866713,False,tie
dlinear__default,persistence,-4.8162375730828195,1.9235066281986235e-06,True,dlinear__default
dlinear__default,random_forest__default,0.37364374769583397,0.708822254535074,False,tie
dlinear__default,random_forest__default_cov,0.37364374769583547,0.7088222545350731,False,tie
dlinear__default,random_forest__tuned,2.269434317405908,0.023657850190826446,True,random_forest__tuned
dlinear__default,ridge__default,-0.6491637114083283,0.5165202815534222,False,tie
dlinear__default,ridge__default_cov,-0.6491637114083283,0.5165202815534222,False,tie
dlinear__default,ridge__tuned,2.0611201029774473,0.039805011114596445,False,tie
dlinear__default,rnn_cov__default,1.6035279694428082,0.10942766598174636,False,tie
dlinear__default,rnn_cov__default_cov,-0.5922051898148452,0.5539715910253447,False,tie
dlinear__default,rnn_cov__tuned,1.9244510763743177,0.05486183246194809,False,tie
dlinear__default,rolling_mean_15,-17.38636455818594,0.0,True,dlinear__default
dlinear__default,seasonal_naive_15,-3.7083995840616946,0.00023108450970910077,True,dlinear__default
dlinear__default,seasonal_naive_24,-22.64982254449385,0.0,True,dlinear__default
dlinear__default,tcn__default,1.4943517900355332,0.13569259006562828,False,tie
dlinear__default,tcn__default_cov,-4.250023846078543,2.5353385414206286e-05,True,dlinear__default
dlinear__default,tcn__tuned,1.7068913054482784,0.08844155061449355,False,tie
dlinear__default,train_mean,-16.396740296828817,0.0,True,dlinear__default
dlinear__default,transformer__default,-1.146937595669874,0.25193689906780325,False,tie
dlinear__default,transformer__default_cov,-3.457646992742583,0.0005897469935727262,True,dlinear__default
dlinear__default,transformer__tuned,-1.5722826936433818,0.11651377864205315,False,tie
dlinear__default,xgboost__default,0.2145489653679403,0.8302034209454028,False,tie
dlinear__default,xgboost__default_cov,0.2145489653679403,0.8302034209454028,False,tie
dlinear__default,xgboost__tuned,2.2194221438236896,0.02689632065575087,False,tie
dlinear__default_cov,dlinear__tuned,5.421346691489798,9.196652928089577e-08,True,dlinear__tuned
dlinear__default_cov,drift,-16.36743464774528,0.0,True,dlinear__default_cov
dlinear__default_cov,gru_cov__default,6.38486988610476,3.817044458287455e-10,True,gru_cov__default
dlinear__default_cov,gru_cov__default_cov,3.424891867936799,0.0006638315171796361,True,gru_cov__default_cov
dlinear__default_cov,gru_cov__tuned,7.099054393073018,4.302780354237257e-12,True,gru_cov__tuned
dlinear__default_cov,lstm_cov__default,7.400326874353036,5.524469770534779e-13,True,lstm_cov__default
dlinear__default_cov,lstm_cov__default_cov,2.642920232743261,0.008468282795739412,True,lstm_cov__default_cov
dlinear__default_cov,lstm_cov__tuned,7.04340862808177,6.196598789642849e-12,True,lstm_cov__tuned
dlinear__default_cov,nbeats__default,2.7617525111522316,0.0059533388627313055,True,nbeats__default
dlinear__default_cov,nbeats__default_cov,2.7617525111522316,0.0059533388627313055,True,nbeats__default_cov
dlinear__default_cov,nbeats__tuned,4.127303615213691,4.276816782833315e-05,True,nbeats__tuned
dlinear__default_cov,nbeatsx__default,2.6800977703438957,0.007594421653423833,True,nbeatsx__default
dlinear__default_cov,nbeatsx__default_cov,1.5100478837017317,0.13164093400497268,False,tie
dlinear__default_cov,nbeatsx__tuned,5.042085873313235,6.377527637102531e-07,True,nbeatsx__tuned
dlinear__default_cov,nlinear__default,6.407843496532309,3.3204949900778047e-10,True,nlinear__default
dlinear__default_cov,nlinear__default_cov,5.582581981997576,3.828128525285024e-08,True,nlinear__default_cov
dlinear__default_cov,nlinear__tuned,5.518385380447292,5.485620380163425e-08,True,nlinear__tuned
dlinear__default_cov,persistence,-2.5193497801201614,0.012056973915880898,True,dlinear__default_cov
dlinear__default_cov,random_forest__default,6.090251466954651,2.1988326714961204e-09,True,random_forest__default
dlinear__default_cov,random_forest__default_cov,6.090251466954653,2.1988326714961204e-09,True,random_forest__default_cov
dlinear__default_cov,random_forest__tuned,6.733512998836898,4.466160774541095e-11,True,random_forest__tuned
dlinear__default_cov,ridge__default,6.227064273774026,9.833147629478844e-10,True,ridge__default
dlinear__default_cov,ridge__default_cov,6.227064273774026,9.833147629478844e-10,True,ridge__default_cov
dlinear__default_cov,ridge__tuned,6.691882211390674,5.890599119595663e-11,True,ridge__tuned
dlinear__default_cov,rnn_cov__default,6.933268411751353,1.2288170481156158e-11,True,rnn_cov__default
dlinear__default_cov,rnn_cov__default_cov,5.462022851578012,7.319200956423799e-08,True,rnn_cov__default_cov
dlinear__default_cov,rnn_cov__tuned,7.019994560655815,7.219780329137393e-12,True,rnn_cov__tuned
dlinear__default_cov,rolling_mean_15,-13.315630441434326,0.0,True,dlinear__default_cov
dlinear__default_cov,seasonal_naive_15,-0.9553710339100402,0.3398357286882083,False,tie
dlinear__default_cov,seasonal_naive_24,-21.354687791251383,0.0,True,dlinear__default_cov
dlinear__default_cov,tcn__default,7.111189127226524,3.8407055313882665e-12,True,tcn__default
dlinear__default_cov,tcn__default_cov,-1.307783993311638,0.19152667747074426,False,tie
dlinear__default_cov,tcn__tuned,6.888351734406052,1.6420642623415915e-11,True,tcn__tuned
dlinear__default_cov,train_mean,-13.662011087929287,0.0,True,dlinear__default_cov
dlinear__default_cov,transformer__default,3.799668154600547,0.00016209479566331453,True,transformer__default
dlinear__default_cov,transformer__default_cov,0.4725106249191084,0.636761369504856,False,tie
dlinear__default_cov,transformer__tuned,2.5326871206388057,0.011622124088042307,True,transformer__tuned
dlinear__default_cov,xgboost__default,5.864225785910189,8.046636468250767e-09,True,xgboost__default
dlinear__default_cov,xgboost__default_cov,5.864225785910189,8.046636468250767e-09,True,xgboost__default_cov
dlinear__default_cov,xgboost__tuned,6.558714082828307,1.3315903935051665e-10,True,xgboost__tuned
dlinear__tuned,drift,-17.704788234526692,0.0,True,dlinear__tuned
dlinear__tuned,gru_cov__default,-0.6062260370876754,0.5446381449145123,False,tie
dlinear__tuned,gru_cov__default_cov,-1.6727364564039728,0.09500099281003305,False,tie
dlinear__tuned,gru_cov__tuned,0.3192522020393155,0.7496678150458584,False,tie
dlinear__tuned,lstm_cov__default,0.2952997490367935,0.7678867606097881,False,tie
dlinear__tuned,lstm_cov__default_cov,-2.2165970233159373,0.02709720288316375,False,tie
dlinear__tuned,lstm_cov__tuned,0.417061499910236,0.6768113601452712,False,tie
dlinear__tuned,nbeats__default,-1.823462962866136,0.06882661939817591,False,tie
dlinear__tuned,nbeats__default_cov,-1.823462962866136,0.06882661939817591,False,tie
dlinear__tuned,nbeats__tuned,-0.8085169740874596,0.4191752691795867,False,tie
dlinear__tuned,nbeatsx__default,-2.13638705277373,0.0331298571198515,False,tie
dlinear__tuned,nbeatsx__default_cov,-2.611732133168964,0.009277640802166198,True,dlinear__tuned
dlinear__tuned,nbeatsx__tuned,-0.1848910421083126,0.8533890205236272,False,tie
dlinear__tuned,nlinear__default,-0.35083644046095797,0.7258579439765285,False,tie
dlinear__tuned,nlinear__default_cov,-4.077149024165872,5.2986040503855136e-05,True,dlinear__tuned
dlinear__tuned,nlinear__tuned,0.6532168849686483,0.513914928124068,False,tie
dlinear__tuned,persistence,-4.908976899015689,1.2392403070382585e-06,True,dlinear__tuned
dlinear__tuned,random_forest__default,-0.35010779477222215,0.7264043537866511,False,tie
dlinear__tuned,random_forest__default_cov,-0.3501077947722212,0.7264043537866516,False,tie
dlinear__tuned,random_forest__tuned,1.3955720522163975,0.16345915587410453,False,tie
dlinear__tuned,ridge__default,-0.9806998989408899,0.3272122057412554,False,tie
dlinear__tuned,ridge__default_cov,-0.9806998989408899,0.3272122057412554,False,tie
dlinear__tuned,ridge__tuned,1.3907557631100629,0.16491444609492767,False,tie
dlinear__tuned,rnn_cov__default,0.287990703464158,0.773472478007575,False,tie
dlinear__tuned,rnn_cov__default_cov,-0.9775581100170777,0.32876283578298304,False,tie
dlinear__tuned,rnn_cov__tuned,0.5667423657996286,0.5711420319110654,False,tie
dlinear__tuned,rolling_mean_15,-16.694312885165914,0.0,True,dlinear__tuned
dlinear__tuned,seasonal_naive_15,-3.5247634792397284,0.0004625644418860819,True,dlinear__tuned
dlinear__tuned,seasonal_naive_24,-22.61171312356864,0.0,True,dlinear__tuned
dlinear__tuned,tcn__default,0.40874436544366405,0.6829012354265886,False,tie
dlinear__tuned,tcn__default_cov,-4.886110744072296,1.3847509303666072e-06,True,dlinear__tuned
dlinear__tuned,tcn__tuned,0.43270738708886813,0.6654128263654351,False,tie
dlinear__tuned,train_mean,-16.089537113189863,0.0,True,dlinear__tuned
dlinear__tuned,transformer__default,-1.6115035680458405,0.10769727464334666,False,tie
dlinear__tuned,transformer__default_cov,-3.850509806654161,0.00013308163139580387,True,dlinear__tuned
dlinear__tuned,transformer__tuned,-2.244303153104747,0.025246923538326582,True,dlinear__tuned
dlinear__tuned,xgboost__default,-0.42942998799552357,0.6677942150218801,False,tie
dlinear__tuned,xgboost__default_cov,-0.42942998799552357,0.6677942150218801,False,tie
dlinear__tuned,xgboost__tuned,1.3476690378999026,0.17837152880019236,False,tie
drift,gru_cov__default,17.57947984316068,0.0,True,gru_cov__default
drift,gru_cov__default_cov,17.351431614397022,0.0,True,gru_cov__default_cov
drift,gru_cov__tuned,17.698955189192553,0.0,True,gru_cov__tuned
drift,lstm_cov__default,17.675238057984785,0.0,True,lstm_cov__default
drift,lstm_cov__default_cov,17.119388207017806,0.0,True,lstm_cov__default_cov
drift,lstm_cov__tuned,17.726604824534444,0.0,True,lstm_cov__tuned
drift,nbeats__default,16.870136059662784,0.0,True,nbeats__default
drift,nbeats__default_cov,16.870136059662784,0.0,True,nbeats__default_cov
drift,nbeats__tuned,17.42056043493381,0.0,True,nbeats__tuned
drift,nbeatsx__default,16.956068395073835,0.0,True,nbeatsx__default
drift,nbeatsx__default_cov,16.66598194606117,0.0,True,nbeatsx__default_cov
drift,nbeatsx__tuned,17.529625087783987,0.0,True,nbeatsx__tuned
drift,nlinear__default,17.499589713770728,0.0,True,nlinear__default
drift,nlinear__default_cov,16.87276143926293,0.0,True,nlinear__default_cov
drift,nlinear__tuned,17.68458596739764,0.0,True,nlinear__tuned
drift,persistence,14.894812503076578,0.0,True,persistence
drift,random_forest__default,17.449137523471908,0.0,True,random_forest__default
drift,random_forest__default_cov,17.449137523471915,0.0,True,random_forest__default_cov
drift,random_forest__tuned,17.868892045189703,0.0,True,random_forest__tuned
drift,ridge__default,17.380320973376232,0.0,True,ridge__default
drift,ridge__default_cov,17.380320973376232,0.0,True,ridge__default_cov
drift,ridge__tuned,17.799311477943363,0.0,True,ridge__tuned
drift,rnn_cov__default,17.62403423855721,0.0,True,rnn_cov__default
drift,rnn_cov__default_cov,17.284158058523314,0.0,True,rnn_cov__default_cov
drift,rnn_cov__tuned,17.777970113687275,0.0,True,rnn_cov__tuned
drift,rolling_mean_15,12.87685453381179,0.0,True,rolling_mean_15
drift,seasonal_naive_15,15.699340898318265,0.0,True,seasonal_naive_15
drift,seasonal_naive_24,-2.0574948432325364,0.04013860923430168,False,tie
drift,tcn__default,17.581067199475033,0.0,True,tcn__default
drift,tcn__default_cov,16.23858049148778,0.0,True,tcn__default_cov
drift,tcn__tuned,17.788312669676962,0.0,True,tcn__tuned
drift,train_mean,11.842592051549511,0.0,True,train_mean
drift,transformer__default,17.460235535168955,0.0,True,transformer__default
drift,transformer__default_cov,16.617548061539498,0.0,True,transformer__default_cov
drift,transformer__tuned,17.016209886338867,0.0,True,transformer__tuned
drift,xgboost__default,17.40899424631274,0.0,True,xgboost__default
drift,xgboost__default_cov,17.40899424631274,0.0,True,xgboost__default_cov
drift,xgboost__tuned,17.818964878918454,0.0,True,xgboost__tuned
gru_cov__default,gru_cov__default_cov,-1.0196958632671538,0.3083487237592255,False,tie
gru_cov__default,gru_cov__tuned,1.4056143732670088,0.16045602692278838,False,tie
gru_cov__default,lstm_cov__default,4.548180642222793,6.745519697259894e-06,True,lstm_cov__default
gru_cov__default,lstm_cov__default_cov,-1.595559973921213,0.11119695547214747,False,tie
gru_cov__default,lstm_cov__tuned,1.6722565350544547,0.09509560755748536,False,tie
gru_cov__default,nbeats__default,-1.9990500789631702,0.046124902913060595,False,tie
gru_cov__default,nbeats__default_cov,-1.9990500789631702,0.046124902913060595,False,tie
gru_cov__default,nbeats__tuned,-0.4198796549304284,0.6747474669385598,False,tie
gru_cov__default,nbeatsx__default,-2.2356013529750824,0.025803156664391924,True,gru_cov__default
gru_cov__default,nbeatsx__default_cov,-2.2966637284291176,0.02203611775390102,True,gru_cov__default
gru_cov__default,nbeatsx__tuned,0.4801370919336572,0.6313325998619117,False,tie
gru_cov__default,nlinear__default,0.47849902353484175,0.6324969632989079,False,tie
gru_cov__default,nlinear__default_cov,-4.24868164961627,2.55005735718683e-05,True,gru_cov__default
gru_cov__default,nlinear__tuned,0.7185668590262846,0.4727414858780101,False,tie
gru_cov__default,persistence,-5.568873778772967,4.123342134398911e-08,True,gru_cov__default
gru_cov__default,random_forest__default,0.3363297268687854,0.7367584359492829,False,tie
gru_cov__default,random_forest__default_cov,0.33632972686878715,0.7367584359492816,False,tie
gru_cov__default,random_forest__tuned,2.1043014610817448,0.0358400273255417,False,tie
gru_cov__default,ridge__default,-0.1781217445487143,0.8586970016460462,False,tie
gru_cov__default,ridge__default_cov,-0.1781217445487143,0.8586970016460462,False,tie
gru_cov__default,ridge__tuned,1.394664489715634,0.1637326400051171,False,tie
gru_cov__default,rnn_cov__default,2.5950350053065305,0.009726241015758141,True,rnn_cov__default
gru_cov__default,rnn_cov__default_cov,-0.4567025379310193,0.6480763101123599,False,tie
gru_cov__default,rnn_cov__tuned,1.8500397779144688,0.06489409391901257,False,tie
gru_cov__default,rolling_mean_15,-18.365579690714448,0.0,True,gru_cov__default
gru_cov__default,seasonal_naive_15,-3.932352407216289,9.55623164553554e-05,True,gru_cov__default
gru_cov__default,seasonal_naive_24,-22.695268193232383,0.0,True,gru_cov__default
gru_cov__default,tcn__default,2.1270057159218063,0.03389152069190415,False,tie
gru_cov__default,tcn__default_cov,-4.337189646683356,1.7351480069871528e-05,True,gru_cov__default
gru_cov__default,tcn__tuned,2.037688657867706,0.042088675859549785,False,tie
gru_cov__default,train_mean,-17.378797009602373,0.0,True,gru_cov__default
gru_cov__default,transformer__default,-1.5722744315689774,0.1164974917613415,False,tie
gru_cov__default,transformer__default_cov,-3.625391256944443,0.00031703200110300145,True,gru_cov__default
gru_cov__default,transformer__tuned,-1.641905413949631,0.10123462733282862,False,tie
